prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.031494183096360526,0.22125175918447165,0.6482305561480646,0.09902350157110319,11137,respiratory,respiratory
0.10750242372907015,0.004689546768359976,0.056009651262736514,0.8317983782398335,3047375,vector,vector
0.9677111421722632,0.013205154671312896,0.017194491465960332,0.0018892116904635934,194443,direct contact,direct contact
0.18959560920753873,0.008739095577145032,0.11894715720960308,0.6827181380057132,11569,vector,vector
0.6043025514999385,0.10927947292546214,0.15117734298520405,0.13524063258939537,3052342,direct contact,direct contact
0.14892254544199146,0.6164977891804443,0.0676238664138085,0.1669557989637557,1330491,faecal-oral,faecal-oral
0.20870446599098078,0.06742422729627184,0.09567678151620033,0.6281945251965468,1972578,vector,vector
0.14542933030489585,0.18320984163153622,0.08564791627691234,0.5857129117866552,59302,vector,vector
0.11696353245722166,0.011770247030655866,0.782092280863682,0.08917393964844064,3052299,respiratory,respiratory
0.2155921970195046,0.031193654234859567,0.11362879248823204,0.6395853562574038,3052676,vector,vector
0.7737527459011903,0.13460582565527118,0.013870736751241959,0.07777069169229636,138950,direct contact,direct contact
0.08741255562131332,0.01820978645444407,0.04047996267628168,0.853897695247961,59300,vector,vector
0.022724013945697317,0.9545565267663425,0.011661679022546478,0.011057780265413953,95342,faecal-oral,faecal-oral
0.22242845175589784,0.5333010298721353,0.09406644128740657,0.1502040770845599,2003650,faecal-oral,faecal-oral
0.19554033508770355,0.11181560408201861,0.09057983431917958,0.6020642265110985,1972574,vector,vector
0.10935344423012246,0.008422194578533887,0.01207612735720346,0.8701482338341402,3052463,vector,vector
0.716058736597774,0.18218658069661653,0.02081681604786324,0.08093786665774647,138949,direct contact,direct contact
0.5389676948607213,0.3546017570222793,0.02333783680342772,0.08309271131357172,3048148,direct contact,direct contact
0.9863545329817589,0.002222111075548485,0.010593147275934871,0.0008302086667580228,194441,direct contact,direct contact
0.05219539625328466,0.013055611643545456,0.015853372410842035,0.918895619692328,3048215,vector,vector
0.13279779652947762,0.13308496521433127,0.01559079687650058,0.7185264413796904,204269,vector,vector
0.044513380083187414,0.00735796501185871,0.05185111437311019,0.8962775405318438,3052418,vector,vector
0.09618118697632659,0.020799333040851756,0.8243478517631306,0.05867162821969168,3052310,respiratory,respiratory
0.06592351575198034,0.005276113502429847,0.01771656461436095,0.9110838061312285,3052468,vector,vector
0.05319322127515876,0.02420400113601683,0.057949611810895384,0.8646531657779291,3052429,vector,vector
0.6101212686364544,0.32137642898030483,0.0329629709930402,0.035539331390200414,3052560,direct contact,direct contact
0.538519402729307,0.017295979590135846,0.09469756321089384,0.34948705446966316,11723,direct contact,direct contact
0.17485105662100447,0.5505442700760959,0.03961698855108478,0.2349876847518149,36427,faecal-oral,faecal-oral
0.20346802435059272,0.016548270152644783,0.0050544381136771975,0.7749292673830852,3052480,respiratory,vector
