prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.3008825053177892,0.102942213472129,0.30926419244481723,0.2869110887652648,2169991,respiratory,respiratory
0.022670121285475006,0.02587014322990401,0.1021844691254414,0.8492752663591797,3052389,vector,vector
0.730696072736469,0.21159687623072282,0.02288410192600573,0.034822949106802406,338079,direct contact,direct contact
0.050535502367029916,0.02772167502259436,0.07798199573063436,0.8437608268797414,60877,vector,vector
0.5704619913574906,0.28462277932595786,0.05871361050737964,0.08620161880917207,1897087,direct contact,direct contact
0.1249486310016567,0.6575663273464529,0.10946152615557564,0.10802351549631473,2003650,faecal-oral,faecal-oral
0.031096908485564397,0.020114133566801386,0.08670258764876355,0.862086370298871,3052428,vector,vector
0.04417368266711668,0.0909907281233008,0.12686527404843428,0.7379703151611483,3052440,vector,vector
0.28969834288477947,0.11736944326450542,0.4046569044949287,0.18827530935578654,3052325,respiratory,respiratory
0.045468482942537185,0.02340948146431199,0.07579564091613587,0.855326394677015,60875,vector,vector
0.8338375447465939,0.09779330827277509,0.022175264722466698,0.04619388225816425,138948,direct contact,direct contact
0.045919920819201904,0.02399112328634895,0.06284455407960057,0.8672444018148486,2083198,vector,vector
0.14397236181043424,0.6750029022504153,0.0473391398199652,0.13368559611918546,1239573,faecal-oral,faecal-oral
0.107009462982523,0.7177981828995582,0.05385108390018384,0.12134127021773519,2003651,faecal-oral,faecal-oral
0.04816234262265162,0.009588558999773044,0.04384504585277232,0.8984040525248032,3048360,vector,vector
0.16947668328930401,0.09360288730274945,0.02476176872082846,0.7121586606871181,59304,vector,vector
0.7025715421184608,0.20082797103305222,0.05887784096760778,0.0377226458808791,3052557,direct contact,direct contact
0.3667087335034052,0.06097920464924679,0.20924091411034726,0.36307114773700083,3052314,direct contact,direct contact
0.9795473137656903,0.009530568635404605,0.00409043238370064,0.006831685215204608,3052230,direct contact,direct contact
0.07502354095801206,0.07999353202799088,0.05502735093988623,0.7899555760741108,1972579,vector,vector
0.031183699294513673,0.025100581389872437,0.0968096355706376,0.8469060837449762,3052396,vector,vector
0.08863388697605092,0.004558566581292993,0.039340480691762304,0.8674670657508936,3048459,vector,vector
0.0747681171139516,0.03987396371182718,0.6936489173098358,0.19170900186438572,1980456,respiratory,respiratory
0.09917756068594694,0.02329796703760803,0.35397879881935357,0.5235456734570915,3052518,vector,vector
0.06800608789802806,0.027745840324692354,0.06962493119947169,0.8346231405778078,2083199,vector,vector
0.8611498380679603,0.08923222990672218,0.01722210584001663,0.03239582618530072,3048148,direct contact,direct contact
0.6993802407713074,0.13929347124116873,0.03846947731348842,0.12285681067403564,3052223,direct contact,direct contact
0.2017163846879441,0.45014434393777314,0.03334886637869569,0.31479040499558714,1239565,faecal-oral,faecal-oral
0.05365745727664607,0.33284352791435595,0.5723878712699086,0.04111114353908963,290028,respiratory,respiratory
