prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0347187522080991,0.012962188606184059,0.7165185628291921,0.2358004963565244,3052501,respiratory,respiratory
0.12240544426727275,0.0016534595154533258,0.020906843306935128,0.855034252910339,3047837,vector,vector
0.45008195107243437,0.08603806450953715,0.020568056188796393,0.443311928229232,2955291,direct contact,direct contact
0.10394442200330033,0.0579781253439676,0.04676476623965576,0.7913126864130764,11024,vector,vector
0.9996477270388454,1.4305919056038643e-05,0.0001752478502017431,0.0001627191918970181,194440,direct contact,direct contact
0.0903232839879483,0.9075497440107975,0.0012604639477568635,0.0008665080534974427,1330524,faecal-oral,faecal-oral
0.037338022725948126,0.015138368261968857,0.014305289743786228,0.9332183192682967,3052384,vector,vector
0.00018289316962113363,0.0008410716864493587,0.9876225753595185,0.011353459784410968,3052456,vector,respiratory
0.06878987233198167,0.006743878499612254,0.7763641305113668,0.14810211865703932,3052302,respiratory,respiratory
0.007816838880566904,0.9168626456346525,0.0286812545960367,0.04663926088874399,77763,vector,faecal-oral
0.9973646544209731,4.278191734902906e-05,0.00022054026397096195,0.0023720233977068557,3052230,direct contact,direct contact
0.07384037418645908,0.05750740170628402,0.05310683434457754,0.8155453897626794,3052444,vector,vector
0.001788406197142477,0.9756900593552953,0.017086427707627493,0.005435106739934664,95342,faecal-oral,faecal-oral
0.1097882923811096,0.41944164736828765,0.21073241151330316,0.2600376487372993,351073,faecal-oral,faecal-oral
0.2800732974423307,0.05304806217450429,0.09854926285450381,0.5683293775286611,3052514,vector,vector
0.5355447203433384,0.03775735400206528,0.09133795116828239,0.3353599744863139,1972576,vector,direct contact
0.35897262065247304,0.10627436549729746,0.06145234580167104,0.47330066804855847,3051375,direct contact,vector
0.8569524142602406,0.016074475614228055,0.03280084420731194,0.09417226591821957,3052458,direct contact,direct contact
0.6913129762037857,0.015560553682280447,0.030707339920155553,0.26241913019377827,2951619,direct contact,direct contact
0.06829896286372523,0.0013122978769792657,0.012930435182780317,0.9174583040765151,3048459,vector,vector
0.04007899444664062,0.03209068684677244,0.030971625937569913,0.8968586927690169,60877,vector,vector
0.02606236670392761,0.005916399196708624,0.018242560352309173,0.9497786737470547,3052468,vector,vector
0.6386024156217982,0.1449626098725133,0.01874027324754198,0.19769470125814653,2846071,respiratory,direct contact
0.028801370552240215,0.034706316359278656,0.094808074068827,0.841684239019654,11033,vector,vector
0.028901354080565125,0.029150273931920302,0.019941110371305543,0.9220072616162089,2083199,vector,vector
0.632633625124056,0.2512443997144604,0.03418229803180544,0.0819396771296781,3052560,direct contact,direct contact
0.9493027612109992,0.02184949870904796,0.016570180931738933,0.012277559148213704,138948,direct contact,direct contact
0.05150618311019754,0.8637466468211641,0.014735524344849784,0.07001164572378883,1239572,faecal-oral,faecal-oral
0.016889375295561157,0.3398500207636157,0.5616865595712325,0.08157404436959093,11137,respiratory,respiratory
