prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.1282792540402127,0.036158001251521577,0.8040863361539391,0.03147640855432666,3052303,respiratory,respiratory
0.04935603231786565,0.010234227298284179,0.007275291195365895,0.9331344491884843,3048459,vector,vector
0.6339243470497417,0.2168851238498497,0.04949807028617106,0.09969245881423745,3052458,direct contact,direct contact
0.11214428476698797,0.06239396030543208,0.011673869043319868,0.8137878858842598,3048360,vector,vector
0.8176539191568086,0.03825865118709753,0.03593746047497928,0.10814996918111444,38767,direct contact,direct contact
0.19726638885120423,0.6817540499105162,0.04077965149025827,0.08019990974802137,2003651,faecal-oral,faecal-oral
0.040482062825087047,0.013039887604220276,0.016671878819153163,0.9298061707515395,60876,vector,vector
0.04442562447982251,0.028106793481854502,0.02360553974293717,0.903862042295386,11033,vector,vector
0.1686702913301911,0.031183313376585142,0.7639439345328594,0.036202460760364756,3052307,respiratory,respiratory
0.08225706198781384,0.055485668924815365,0.011247209452014361,0.851010059635356,3048225,vector,vector
0.9174336439961719,0.03415787341628219,0.03757166908223842,0.010836813505307736,338079,direct contact,direct contact
0.0765397191618861,0.009445178114099792,0.04061850505577165,0.8733965976682425,3052418,vector,vector
0.9396801143246853,0.027354941022058807,0.02757430325791562,0.005390641395340306,36427,faecal-oral,direct contact
0.08967349757235256,0.14001660989819079,0.7662194230009761,0.004090469528480496,67605,faecal-oral,respiratory
0.027852381387672917,0.021273645820217766,0.0168356198466644,0.934038352945445,11029,vector,vector
0.07197681888535543,0.030214707276033956,0.012158847549296834,0.8856496262893139,11034,vector,vector
0.23755406056707798,0.011991866233243774,0.024933664162657278,0.7255204090370209,2955935,direct contact,vector
0.3565509582494147,0.1450023474574768,0.03783508170219394,0.46061161259091427,3048148,direct contact,vector
0.6624570943919105,0.1321058462564106,0.07388190214884537,0.13155515720283306,3052462,direct contact,direct contact
0.04406676366291168,0.08709327328937191,0.03548353432190357,0.8333564287258127,3052381,vector,vector
0.0451342160329835,0.018653384328472616,0.05377239723698078,0.882440002401563,3052444,vector,vector
0.4315970956117462,0.14709102889637146,0.06012231857299343,0.3611895569188888,1972573,vector,direct contact
0.1008855991377647,0.07622472150786759,0.6799306446517853,0.14295903470258225,3052477,respiratory,respiratory
0.07526284065364687,0.07907981106852478,0.015449224226887237,0.8302081240509411,3048440,vector,vector
0.058146158178766914,0.10213384897988703,0.018997888675763408,0.8207221041655824,3048447,vector,vector
0.6809997343744765,0.011425676751216541,0.04166278496607912,0.2659118039082279,3052342,direct contact,direct contact
0.9320946379711468,0.024326990048664666,0.01890500919926693,0.024673362780921634,3052225,direct contact,direct contact
0.38929341328617567,0.556861038432057,0.04315535696157978,0.010690191320187122,1330524,faecal-oral,faecal-oral
0.074345431015835,0.060672266050549935,0.7945581354691085,0.07042416746450622,3052489,respiratory,respiratory
