prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.19189913894903118,0.06345395699387289,0.46161286239144633,0.28303404166564966,3052498,respiratory,respiratory
0.11907348377172869,0.06381952297642832,0.03214748513275376,0.7849595081190889,59304,vector,vector
0.3420400536271028,0.37885455695929776,0.15964950969211128,0.11945587972148843,138949,direct contact,faecal-oral
0.1132962672194911,0.01738492093001678,0.04192820606267913,0.827390605787813,3047375,vector,vector
0.5233001657447404,0.15554293874309738,0.06404635230078576,0.2571105432113766,2955291,direct contact,direct contact
0.39835122026403846,0.1774995763668498,0.14965523549156312,0.2744939678775483,351073,faecal-oral,direct contact
0.37105022399349785,0.0267468978533812,0.029470478118882225,0.5727324000342384,3048170,vector,vector
0.07729751769814004,0.018075952636470372,0.03526475052780064,0.8693617791375888,60876,vector,vector
0.4775233745462945,0.05199162997793045,0.13576117930081943,0.33472381617495534,3052501,respiratory,direct contact
0.05649921836553422,0.016713295813486843,0.020575602179462478,0.9062118836415162,3052413,vector,vector
0.8493697277719967,0.024110754311763096,0.08076955377489055,0.04574996414134975,338478,direct contact,direct contact
0.10649138382117966,0.015416930706042038,0.02825736154287275,0.8498343239299054,1933189,vector,vector
0.4490501787329596,0.4656873171976341,0.04551650020419772,0.0397460038652085,72149,faecal-oral,faecal-oral
0.15470089579151503,0.6547679719532333,0.07234903362573818,0.1181820986295136,28875,faecal-oral,faecal-oral
0.024322111102507475,0.005981172692221605,0.0067259250396637426,0.9629707911656072,40053,vector,vector
0.07316219748421374,0.022944019652539085,0.031303148600153846,0.8725906342630935,59300,vector,vector
0.798263116417649,0.0813157907334337,0.05587974195819939,0.06454135089071819,3052505,direct contact,direct contact
0.7533297682030307,0.1440172419743077,0.019286927010866203,0.08336606281179518,3049953,direct contact,direct contact
0.5610670168316396,0.075809396867471,0.08941783224342179,0.2737057540574674,2951619,direct contact,direct contact
0.13903985037077632,0.038706125092967,0.038855386628583066,0.7833986379076733,3048443,vector,vector
0.02596532391437283,0.013726771781081238,0.08106702974613274,0.879240874558413,1972574,vector,vector
0.15191555334477264,0.05891983862128242,0.04893160271023383,0.7402330053237111,3048360,vector,vector
0.14022615221154208,0.05845340273738488,0.7265811498242954,0.07473929522677766,2169991,respiratory,respiratory
0.15291686901311188,0.06190332045937636,0.05438761345276744,0.7307921970747445,3047385,vector,vector
0.13027797835282223,0.05916688083696193,0.09695789929753115,0.7135972415126844,3047817,vector,vector
0.6118012737559566,0.05945582400810339,0.06313398027018599,0.2656089219657541,11292,direct contact,direct contact
0.8008348439566062,0.11547698893475293,0.027022742055694347,0.05666542505294648,12475,direct contact,direct contact
0.21873911717149622,0.6096282837758317,0.055122376363424576,0.11651022268924739,2003651,faecal-oral,faecal-oral
0.1448702727807847,0.2599253537239772,0.5591413201022974,0.03606305339294064,277944,respiratory,respiratory
