prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0027978853407031852,0.4829094784234028,0.475978776435461,0.03831385980043295,11137,respiratory,respiratory
0.09601362188324135,0.08747483382819571,0.029928923197746066,0.786582621090817,2748762,vector,vector
0.004476438756907558,0.1636946952265895,0.8021555255290843,0.029673340487418664,694009,direct contact,respiratory
0.06159886053103381,0.1594912753234409,0.021079003320232298,0.7578308608252928,59304,vector,vector
0.6658806974957788,0.14219446668194538,0.04420160750672677,0.14772322831554877,2955291,direct contact,direct contact
0.0849346483645026,0.42996025065544635,0.10989764604369391,0.37520745493635715,1803956,faecal-oral,faecal-oral
0.02964873063998978,0.009900869127124047,0.012127823269631825,0.9483225769632543,3052387,vector,vector
0.004574914393071825,0.006040927358982635,0.029642283627624073,0.9597418746203215,1972574,vector,vector
0.031247974581551558,0.08151486273907278,0.7650029714250963,0.12223419125427891,3052474,respiratory,respiratory
0.006368070215474509,0.009591621401175043,0.0020254879968257177,0.9820148203865251,40053,vector,vector
0.054171888704176,0.759441441283487,0.018239482332923718,0.1681471876794131,138950,direct contact,faecal-oral
0.12447456571070008,0.0927853886878102,0.028270836713511802,0.7544692088879779,48543,vector,vector
0.03483310843359005,0.5820518830436928,0.03776802019903578,0.3453469883236814,1239570,faecal-oral,faecal-oral
0.2257724696919574,0.6585272140333857,0.03684973499015287,0.07885058128450427,2003649,faecal-oral,faecal-oral
0.1286200803056287,0.0285902865649397,0.0734580318755632,0.7693316012538685,11024,vector,vector
0.07137664711351628,0.05405116774328545,0.6548097217374291,0.21976246340576946,3052426,vector,respiratory
0.7597243899070096,0.017433916965792162,0.033388659360430735,0.18945303376676748,11292,direct contact,direct contact
0.13915944120100762,0.48607934285455734,0.06586590872206714,0.30889530722236846,138951,direct contact,faecal-oral
0.22860114742769208,0.04140477720400573,0.04356525650387401,0.6864288188644283,3048148,direct contact,vector
0.02498558450932624,0.0025138643944018855,0.009680344998125444,0.9628202060981463,1933189,vector,vector
0.140447940019917,0.08724363392874557,0.49825238912953196,0.2740560369218058,3052390,vector,respiratory
0.0058289272443076265,0.006347675734325826,0.01594255549181148,0.9718808415295549,1933191,vector,vector
0.010559972827041861,0.025269070661769425,0.9271681071436086,0.03700284936758007,3052303,respiratory,respiratory
0.011998770011224713,0.046900368792621855,0.01834857259060982,0.9227522886055435,11029,vector,vector
0.191876393610743,0.0070714016294805525,0.08529480464459466,0.7157574001151815,1933190,vector,vector
0.7374906793275137,0.0075148701107823354,0.03308866136724739,0.2219057891944566,3052342,direct contact,direct contact
0.7836406101363609,0.10005785378989362,0.03903511859724597,0.07726641747649929,3052458,direct contact,direct contact
0.08924519038181333,0.5655681668987838,0.06212774251893778,0.2830589002004653,28876,faecal-oral,faecal-oral
0.008518118076585047,0.8173643516551684,0.1612621303773651,0.01285539989088153,694003,respiratory,faecal-oral
