prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.2946893509875667,0.7053106490124332,0.0,277944,respiratory,respiratory
0.0,0.0,0.0,1.0,3052389,vector,vector
0.6037781568237892,0.0,0.0,0.39622184317621084,12475,direct contact,direct contact
0.0,0.25301747373911326,0.0,0.7469825262608867,2748762,vector,vector
0.21256363732778327,0.19347948275451812,0.0,0.5939568799176986,35612,direct contact,vector
0.4005444647520773,0.39922560148129427,0.2002299337666284,0.0,1803956,faecal-oral,direct contact
0.0,0.2512625896360752,0.0,0.7487374103639247,2747210,vector,vector
0.0,0.0,0.0,1.0,3048448,vector,vector
0.19632704885011784,0.0,0.8036729511498822,0.0,3052310,respiratory,respiratory
0.0,0.19884962538024456,0.0,0.8011503746197555,1972572,vector,vector
0.0,0.0,0.0,1.0,3048184,direct contact,vector
0.0,0.0,0.0,1.0,11033,vector,vector
0.20797588173245501,0.19629355962569192,0.0,0.595730558641853,1821750,faecal-oral,vector
0.6190086490754173,0.0,0.0,0.38099135092458275,95342,faecal-oral,direct contact
0.0,0.0,0.0,1.0,3052397,vector,vector
0.0,0.0,0.0,1.0,3047837,vector,vector
0.8041633383733106,0.0,0.1958366616266895,0.0,1987017,direct contact,direct contact
0.6304137063903626,0.0,0.0,0.3695862936096373,138949,direct contact,direct contact
1.0,0.0,0.0,0.0,11709,direct contact,direct contact
0.0,0.0,0.0,1.0,3052390,vector,vector
0.0,0.0,0.5885969124604213,0.41140308753957866,3052684,vector,respiratory
0.0,0.0,0.2081296778913003,0.7918703221086997,1933189,vector,vector
0.0,0.0,1.0,0.0,3052480,respiratory,respiratory
0.22572752793512404,0.0,0.0,0.7742724720648759,11318,vector,vector
0.16008408130785298,0.0,0.0,0.8399159186921471,1972573,vector,vector
0.4071667653788667,0.0,0.19582863769847486,0.39700459692265844,2955465,direct contact,direct contact
0.8313379714712132,0.1686620285287867,0.0,0.0,11723,direct contact,direct contact
0.18321056948603334,0.18555345407267626,0.6312359764412904,0.0,67605,faecal-oral,respiratory
0.0,0.0,0.4056266864073987,0.5943733135926013,3052493,respiratory,vector
