prob_2,prob_3,prob_4,true,pred
0.7169884223912517,0.0,0.28301157760874823,4,2
0.30303074840296007,0.34150293991485686,0.3554663116821832,4,4
0.6876402753485837,0.0,0.3123597246514162,2,2
0.3630364908782614,0.0,0.6369635091217386,4,4
1.0,0.0,0.0,4,2
0.0,0.6406443870024392,0.35935561299756086,2,3
0.6671452267802772,0.33285477321972273,0.0,2,2
0.7093047840420595,0.29069521595794046,0.0,2,2
0.6402899287859498,0.3597100712140503,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,3,2
1.0,0.0,0.0,2,2
0.0,0.6526616598823074,0.3473383401176926,3,3
1.0,0.0,0.0,2,2
0.6964664603843289,0.3035335396156711,0.0,2,2
0.3350937569604234,0.0,0.6649062430395766,2,4
1.0,0.0,0.0,2,2
0.0,0.0,1.0,4,4
0.625086058633752,0.37491394136624795,0.0,2,2
0.6595505104758843,0.3404494895241158,0.0,3,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,4,2
1.0,0.0,0.0,2,2
0.0,1.0,0.0,2,3
0.0,0.34237413875933914,0.6576258612406609,4,4
0.320836360529289,0.0,0.6791636394707109,4,4
0.77026410966721,0.22973589033278996,0.0,2,2
0.37061916160071345,0.3250424630091886,0.30433837539009806,2,2
0.34905618267153354,0.32850812722652506,0.32243569010194145,3,2
0.6509143967738418,0.3490856032261582,0.0,2,2
0.0,0.0,1.0,4,4
0.7639141840521047,0.0,0.23608581594789538,3,2
