prob_2,prob_3,prob_4,true,pred
0.33841477739145437,0.6615852226085456,0.0,3,3
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.32912713300004287,0.32684847939908707,0.34402438760087006,4,4
0.6456442911407797,0.35435570885922035,0.0,3,2
0.6654932536969623,0.3345067463030376,0.0,2,2
0.0,0.0,1.0,4,4
0.6809324250623923,0.3190675749376078,0.0,3,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,4,2
1.0,0.0,0.0,2,2
0.6681955878442545,0.3318044121557454,0.0,3,2
1.0,0.0,0.0,2,2
0.6576529228135687,0.0,0.3423470771864312,2,2
0.349754616278793,0.6502453837212069,0.0,4,3
0.0,0.0,1.0,4,4
0.6581023614622743,0.34189763853772576,0.0,2,2
0.6961790283590052,0.3038209716409947,0.0,2,2
0.6539606053437483,0.3460393946562516,0.0,3,2
1.0,0.0,0.0,2,2
0.6366284778906078,0.3633715221093922,0.0,2,2
0.6509119962418891,0.3490880037581108,0.0,2,2
0.6604339880738272,0.3395660119261728,0.0,2,2
0.6683292477530757,0.3316707522469242,0.0,2,2
0.7342138127357333,0.26578618726426684,0.0,2,2
1.0,0.0,0.0,2,2
0.3230206981266189,0.32741340914548583,0.34956589272789534,4,4
1.0,0.0,0.0,2,2
0.2950306860843522,0.34569700535054787,0.3592723085650999,4,4
0.0,0.0,1.0,4,4
0.3476926766640729,0.0,0.6523073233359271,4,4
0.6647142061380185,0.0,0.33528579386198154,2,2
