prob_2,prob_3,prob_4,true,pred
0.34224377882475393,0.0,0.657756221175246,3,4
0.0,0.0,1.0,4,4
1.0,0.0,0.0,2,2
0.30308621701736177,0.6969137829826383,0.0,2,3
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.31045792413000106,0.6895420758699989,0.0,3,3
0.0,0.0,1.0,4,4
0.6800325871072426,0.31996741289275743,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.6751389861597017,0.3248610138402983,0.0,2,2
0.0,1.0,0.0,2,3
1.0,0.0,0.0,2,2
1.0,0.0,0.0,4,2
0.3343790636764645,0.6656209363235355,0.0,4,3
0.3085698171809522,0.0,0.6914301828190477,2,4
0.6659380579707029,0.334061942029297,0.0,2,2
0.6565181519290663,0.0,0.34348184807093385,2,2
0.0,0.0,1.0,4,4
0.0,0.0,1.0,4,4
1.0,0.0,0.0,4,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,3,2
0.0,0.0,1.0,4,4
0.7639141840521047,0.0,0.23608581594789538,3,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,3,2
0.3297499532750417,0.0,0.6702500467249582,4,4
0.6538359825803836,0.3461640174196164,0.0,2,2
