prob_2,prob_3,prob_4,true,pred
0.6080146875007502,0.0,0.39198531249924984,4,2
0.0,0.6997291440638115,0.3002708559361885,3,3
1.0,0.0,0.0,2,2
0.6503879329117221,0.0,0.34961206708827786,2,2
0.6738105119021375,0.32618948809786247,0.0,2,2
0.3782189334532505,0.3146973304682202,0.30708373607852935,3,2
0.6689474780192143,0.33105252198078566,0.0,2,2
0.6145197503971802,0.0,0.3854802496028197,3,2
0.6965561669487089,0.0,0.30344383305129113,2,2
0.0,0.0,1.0,4,4
1.0,0.0,0.0,2,2
0.0,0.0,1.0,4,4
0.32322227769841244,0.0,0.6767777223015875,4,4
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.3476926766640729,0.0,0.6523073233359271,4,4
1.0,0.0,0.0,2,2
0.0,1.0,0.0,2,3
0.6666571366651107,0.0,0.3333428633348892,2,2
0.7583555081246812,0.24164449187531872,0.0,2,2
1.0,0.0,0.0,2,2
0.6592597665385554,0.3407402334614445,0.0,2,2
0.0,0.0,1.0,4,4
0.3231518675625064,0.0,0.6768481324374936,4,4
1.0,0.0,0.0,4,2
0.33456169483198755,0.3324122395035428,0.3330260656644695,2,2
0.5978632466540676,0.4021367533459324,0.0,2,2
1.0,0.0,0.0,2,2
0.6637802552442171,0.0,0.33621974475578287,4,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,3,2
0.36712513086958243,0.3131111987746964,0.31976367035572123,3,2
