prob_2,prob_3,prob_4,true,pred
0.8054711139972127,0.19452888600278725,0.0,2,2
1.0,0.0,0.0,2,2
0.5909515943479902,0.19780030489725076,0.21124810075475903,4,2
0.38957196291238133,0.0,0.6104280370876186,4,4
1.0,0.0,0.0,2,2
0.19398736522844534,0.0,0.8060126347715547,4,4
0.19038094845549391,0.6147278278562638,0.19489122368824238,3,3
0.5973544275112704,0.40264557248872956,0.0,2,2
0.3965067387247625,0.3532235338950836,0.2502697273801539,2,2
0.16589417481626942,0.0,0.8341058251837307,4,4
0.5857355497860048,0.19520293867491487,0.2190615115390802,4,2
1.0,0.0,0.0,2,2
0.6118037002121448,0.20048319509537965,0.1877131046924755,2,2
0.16508437725426223,0.0,0.8349156227457378,4,4
0.0,0.0,1.0,4,4
0.8000989722084187,0.19990102779158117,0.0,2,2
1.0,0.0,0.0,2,2
0.5936889039010376,0.17943078725670075,0.2268803088422617,2,2
0.8105528937159171,0.1894471062840828,0.0,2,2
0.5433989630614691,0.0,0.45660103693853094,4,2
0.8321878885708599,0.0,0.1678121114291401,3,2
0.6178592616119578,0.18654528910522805,0.1955954492828142,2,2
0.8069331755339859,0.19306682446601403,0.0,2,2
0.6040497712678463,0.20254622324491883,0.19340400548723477,2,2
0.8022555765075448,0.19774442349245525,0.0,2,2
0.3937621742559764,0.1788585424986913,0.4273792832453322,2,4
0.4031918218006618,0.40790363200376306,0.18890454619557517,2,3
1.0,0.0,0.0,3,2
0.8131006425318542,0.0,0.18689935746814576,4,2
0.5605661240846056,0.43943387591539446,0.0,3,2
0.6481699211451325,0.3518300788548675,0.0,2,2
0.5992593125077091,0.40074068749229086,0.0,3,2
