prob_2,prob_3,prob_4,true,pred
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.36246208473014946,0.3167809897014118,0.32075692556843877,3,2
0.6787650682606395,0.0,0.32123493173936046,3,2
0.0,0.0,1.0,4,4
0.0,0.0,1.0,4,4
1.0,0.0,0.0,2,2
0.6898285844941892,0.0,0.31017141550581084,2,2
0.3471933217506277,0.0,0.6528066782493722,4,4
1.0,0.0,0.0,2,2
0.0,0.0,1.0,4,4
0.6593432308539331,0.3406567691460669,0.0,2,2
0.33371774376118796,0.666282256238812,0.0,3,3
0.7134257588868244,0.28657424111317564,0.0,2,2
0.3352674515266522,0.6647325484733477,0.0,3,3
1.0,0.0,0.0,4,2
0.6668061185720605,0.33319388142793943,0.0,4,2
0.3254439474934662,0.3281995730704992,0.3463564794360346,4,4
0.0,0.0,1.0,4,4
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.31177718745747385,0.6882228125425263,0.0,2,3
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,3,2
1.0,0.0,0.0,2,2
0.5831121489704334,0.0,0.41688785102956677,4,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
