prob_2,prob_3,prob_4,true,pred
0.8057628012234522,0.0,0.19423719877654788,2,2
1.0,0.0,0.0,2,2
0.34455777234520674,0.0,0.6554422276547933,2,4
0.7842732300895444,0.2157267699104557,0.0,2,2
0.8050613071948013,0.19493869280519877,0.0,2,2
1.0,0.0,0.0,2,2
0.0,0.0,1.0,4,4
0.1336460903137075,0.0,0.8663539096862926,4,4
0.5907186601140682,0.19453329474243863,0.2147480451434933,4,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.5702937406472242,0.0,0.4297062593527759,2,2
0.7889796034330936,0.21102039656690652,0.0,2,2
1.0,0.0,0.0,2,2
0.38737731854923974,0.0,0.6126226814507603,4,4
1.0,0.0,0.0,2,2
0.0,0.0,1.0,4,4
0.5723264121112699,0.17942182215246166,0.2482517657362684,4,2
0.6036333212045996,0.39636667879540055,0.0,3,2
1.0,0.0,0.0,2,2
0.5866107527775883,0.20091737081841085,0.21247187640400086,4,2
0.6042104070262233,0.19738161233021229,0.19840798064356435,2,2
1.0,0.0,0.0,3,2
1.0,0.0,0.0,2,2
0.7969751470072629,0.20302485299273706,0.0,2,2
0.28976429122088293,0.5392680096779315,0.17096769910118542,3,3
0.2206442012029519,0.0,0.7793557987970481,2,4
0.3529208702050456,0.4547486951461952,0.19233043464875918,3,3
0.39003385830306286,0.0,0.6099661416969372,4,4
0.40213473482056894,0.40120998638895056,0.19665527879048042,3,2
0.5374898621626748,0.0,0.46251013783732514,4,2
