prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.03398413338314537,0.047978706282163365,0.9139115717304338,0.004125588604257204,3052331,respiratory,respiratory
0.07879229725165841,0.023654621603866794,0.024511610349206448,0.8730414707952684,3048225,vector,vector
0.8351659247405355,0.025021126487607643,0.01596490977012508,0.12384803900173194,11292,direct contact,direct contact
0.17549723166647568,0.01725761390126498,0.005394320128442841,0.8018508343038165,3052466,vector,vector
0.1314349797624941,0.01183193757614827,0.007088899354343494,0.8496441833070141,3048233,direct contact,vector
0.23090687769488052,0.6885816984972009,0.06867055495913708,0.01184086884878153,2003649,faecal-oral,faecal-oral
0.2020898497258658,0.017588572319911306,0.010663509078253421,0.7696580688759694,3052465,vector,vector
0.3403041917558299,0.024938659969413152,0.021192597774098224,0.6135645505006587,1972578,vector,vector
0.04177292421366624,0.08110985609331141,0.8703152729500896,0.006801946742932735,3052307,respiratory,respiratory
0.0835251190512296,0.020430632465241676,0.007650902560925551,0.8883933459226032,2083199,vector,vector
0.8585487726085581,0.0239130089502192,0.024487275958071562,0.09305094248315077,3052223,direct contact,direct contact
0.02898708509225786,0.8168953967319789,0.0699685149598569,0.08414900321590627,2748762,vector,faecal-oral
0.013515490300148184,0.21329659231965056,0.7707001090741051,0.0024878083060959726,693997,faecal-oral,respiratory
0.09113275263574139,0.8181757955432971,0.0752039008839963,0.015487550936965227,2003651,faecal-oral,faecal-oral
0.21439965304007194,0.04832658747559109,0.012538099897994108,0.7247356595863427,3052456,vector,vector
0.23588169483154803,0.058634747365606824,0.08886202335104978,0.6166215344517954,3052381,vector,vector
0.8076666336463896,0.035015022047171517,0.02984438698385086,0.12747395732258796,2955465,direct contact,direct contact
0.7900762435368397,0.017359138007588377,0.01559261870197076,0.17697199975360128,2951619,direct contact,direct contact
0.6646051484352911,0.055996150933808345,0.011300041690313265,0.26809865894058704,3049953,direct contact,direct contact
0.07085361518384903,0.01755668556905817,0.0060079972507469485,0.9055817019963458,48543,vector,vector
0.08222604998794615,0.01710040621795937,0.021465611709080665,0.8792079320850137,3048168,vector,vector
0.2961057545391812,0.05616699462254973,0.023610157045726214,0.624117093792543,3052401,vector,vector
0.03655986663793036,0.22089438239060952,0.7383517040743807,0.004194046897079663,1335626,respiratory,respiratory
0.19282777401230117,0.06152300520953907,0.08046484728963806,0.6651843734885217,3052397,vector,vector
0.09675855412629672,0.033565006649812275,0.009912659402032118,0.8597637798218588,11024,vector,vector
0.8687932756010591,0.03648256993421025,0.05289991872358593,0.04182423574114472,3052460,direct contact,direct contact
0.8338939242942803,0.114222682465657,0.016201223062907458,0.035682170177155394,138948,direct contact,direct contact
0.11177311799144694,0.7034690033487121,0.14249976725897162,0.042258111400869255,1239573,faecal-oral,faecal-oral
0.059281495545681254,0.08220164267081964,0.8309175524096343,0.027599309373864518,3052499,respiratory,respiratory
