prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.07315335099679877,0.07981949391677028,0.6964096339712548,0.15061752111517618,3052498,respiratory,respiratory
0.05957867485234282,0.013550891680897013,0.004974164593309409,0.921896268873451,59304,vector,vector
0.1673520862516335,0.5651185568091066,0.03544121879550855,0.2320881381437514,138949,direct contact,faecal-oral
0.0892730920068989,0.021409354131275662,0.027704315523710474,0.8616132383381149,3047375,vector,vector
0.08192746755513763,0.015078883958650369,0.014893150316782924,0.8881004981694289,2955291,direct contact,vector
0.09308543971182719,0.025000754196101566,0.02067759545799736,0.861236210634074,351073,faecal-oral,vector
0.7256973048066495,0.03762504722886242,0.030117596381955873,0.2065600515825323,3048170,vector,direct contact
0.11474826974254566,0.007679995831211578,0.006838439448037124,0.8707332949782057,60876,vector,vector
0.06745034011940354,0.0777432611761954,0.5929876488436094,0.2618187498607918,3052501,respiratory,respiratory
0.05503483369718078,0.038088021636326984,0.03019418131675404,0.8766829633497382,3052413,vector,vector
0.7663235557377516,0.02998403973181236,0.09909439188029423,0.10459801265014217,338478,direct contact,direct contact
0.10766928196485509,0.018455982386673512,0.20233390377987423,0.671540831868597,1933189,vector,vector
0.3712787203988301,0.5404329254554389,0.060316910801780324,0.02797144334395093,72149,faecal-oral,faecal-oral
0.02720653676876476,0.7781577497593997,0.030201658799921392,0.16443405467191455,28875,faecal-oral,faecal-oral
0.010153861688161656,0.0039508713056566275,0.012463046604331833,0.9734322204018498,40053,vector,vector
0.05551277456456498,0.005979910545222391,0.004742817206462874,0.93376449768375,59300,vector,vector
0.71894499478053,0.06234214145758269,0.08919123772611728,0.12952162603577003,3052505,direct contact,direct contact
0.7564330830783047,0.04254378771543495,0.010585282899877688,0.19043784630638264,3049953,direct contact,direct contact
0.8592242044805926,0.009432569997879591,0.020389204866768307,0.11095402065475961,2951619,direct contact,direct contact
0.11775887007828668,0.03308226480041527,0.02470689785971977,0.8244519672615784,3048443,vector,vector
0.08669420473516161,0.018988294699681805,0.06032393868261752,0.8339935618825391,1972574,vector,vector
0.07619868653384158,0.02758963724299985,0.05141093113836452,0.8448007450847942,3048360,vector,vector
0.06978825917378387,0.06841437392133162,0.8361565214271669,0.02564084547771766,2169991,respiratory,respiratory
0.06521230986915463,0.02563920162802891,0.03796957073993743,0.871178917762879,3047385,vector,vector
0.06595664436063903,0.06300299036211453,0.257162381996057,0.6138779832811898,3047817,vector,vector
0.9014085099581591,0.008953580587109534,0.016372663452767326,0.0732652460019642,11292,direct contact,direct contact
0.7593124527408146,0.1059920323092648,0.06297494630333622,0.07172056864658444,12475,direct contact,direct contact
0.04869962715414011,0.8727470166935007,0.05517281752637934,0.023380538625979868,2003651,faecal-oral,faecal-oral
0.06485392283165609,0.10255261010788008,0.8133166311697531,0.019276835890711004,277944,respiratory,respiratory
