prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.09151003070444988,0.5514630035108694,0.3388366808778138,0.01819028490686703,11137,respiratory,faecal-oral
0.04411624404472502,0.014340700135582383,0.01048913837955927,0.9310539174401337,3048168,vector,vector
0.832100318261908,0.1396735027415684,0.01669014556074838,0.01153603343577496,463676,direct contact,direct contact
0.044036156035631296,0.053794434217142965,0.028799942717423394,0.8733694670298027,3052429,vector,vector
0.9683893881629924,0.012362657069195242,0.004814755412248175,0.014433199355564107,3049952,direct contact,direct contact
0.22012429245080878,0.7067077236335414,0.04635341137578391,0.026814572539865925,1330524,faecal-oral,faecal-oral
0.06289778684799104,0.04987435553826359,0.01524227300205109,0.8719855846116941,1933191,vector,vector
0.0669664672487817,0.03696536320103771,0.010326710963048446,0.8857414585871325,3047385,vector,vector
0.0838369858478323,0.1289575493183534,0.6575570464467981,0.1296484183870163,3052503,respiratory,respiratory
0.018989047253517015,0.022579943995048708,0.002525102899251928,0.9559059058521825,59302,vector,vector
0.3013766882652192,0.5737918154628884,0.05006615043910973,0.07476534583278271,138951,direct contact,faecal-oral
0.04328595306472791,0.07889481895508027,0.06468426600490898,0.8131349619752828,3047817,vector,vector
0.280507671778322,0.66507008950571,0.02248475766871182,0.031937481047256064,95342,faecal-oral,faecal-oral
0.10390992869525434,0.8040317205159422,0.06097963386549089,0.031078716923312467,1330491,faecal-oral,faecal-oral
0.052090977319334764,0.04461751946069408,0.014592256002025033,0.8886992472179459,3052396,vector,vector
0.12138943652321378,0.05138124255646081,0.05386754257265085,0.7733617783476746,3052537,vector,vector
0.9237001603201049,0.03852894549568086,0.014252036349408435,0.023518857834806152,3052461,direct contact,direct contact
0.5662562607570094,0.2623138653953825,0.011856148020198147,0.15957372582740995,3052230,direct contact,direct contact
0.8910762284154373,0.021892726183164644,0.010580135249845486,0.07645091015155282,3048148,direct contact,direct contact
0.03603617746281997,0.04881262449945562,0.01704727795462773,0.8981039200830965,3052413,vector,vector
0.0733553147823383,0.035463857907299515,0.009174677711617164,0.8820061495987449,3052444,vector,vector
0.6681297217317731,0.14037862592162367,0.015742321119349124,0.17574933122725447,204269,vector,direct contact
0.06685760935483505,0.06003463974899306,0.7745548525363184,0.0985528983598535,3052489,respiratory,respiratory
0.0392267682738474,0.01944796906531132,0.0014614707704712715,0.93986379189037,59300,vector,vector
0.07433208214596843,0.016735258545139305,0.001546846766948837,0.9073858125419434,11033,vector,vector
0.9385767675082634,0.01621615227197993,0.0111065181649222,0.03410056205483436,11292,direct contact,direct contact
0.9294229763867454,0.02485185807543989,0.021952376428747266,0.023772789109067615,3052342,direct contact,direct contact
0.1327662112562899,0.7459615140521917,0.08880941267759611,0.03246286201392196,2003652,faecal-oral,faecal-oral
0.06873405308197345,0.07567754510320741,0.7070875799118985,0.1485008219029205,3052498,respiratory,respiratory
