prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.16323722858126938,0.07030302760357508,0.7072203330144393,0.059239410800715965,3052303,respiratory,respiratory
0.0133898457249959,0.0037543291640011367,0.008695903024081674,0.9741599220869217,3052463,vector,vector
0.744969154266376,0.14732292021993243,0.05077351108820327,0.056934414425488286,3052459,direct contact,direct contact
0.32067204341711697,0.0315784533174381,0.017217231590755236,0.6305322716746896,3048175,vector,vector
0.8506664051889483,0.05482942525350336,0.05927068895504389,0.03523348060250456,11642,direct contact,direct contact
0.15479642817873154,0.5552133929982165,0.24618339445267243,0.043806784370379305,1239572,faecal-oral,faecal-oral
0.6315517400733771,0.07272525503983943,0.16414821861818854,0.13157478626859503,3052676,vector,direct contact
0.0752005638396398,0.01956840354267742,0.009204441942526289,0.8960265906751566,2083199,vector,vector
0.128729531713292,0.10286493631344822,0.7459616558484683,0.022443876124791737,3052302,respiratory,respiratory
0.02137868324617946,0.005069236888146183,0.007280708155367385,0.9662713717103069,3047375,vector,vector
0.8803726309851683,0.04083718731549301,0.010483786163151583,0.06830639553618714,3049954,direct contact,direct contact
0.12250395619862707,0.06091850857991534,0.014633355280569263,0.8019441799408882,11021,vector,vector
0.2871954205989238,0.5389711007482779,0.14305159152120975,0.030781887131588612,2003650,faecal-oral,faecal-oral
0.46447461360755354,0.48854913557370866,0.030824966984800844,0.016151283833936908,1821750,faecal-oral,faecal-oral
0.07157548853132364,0.013169642645643987,0.009170549759723381,0.9060843190633089,3048443,vector,vector
0.04008812612593962,0.006270251252937761,0.0037942107294397353,0.9498474118916832,11029,vector,vector
0.8786166351948252,0.04323644766323751,0.045156886930515595,0.03299003021142143,3052560,direct contact,direct contact
0.7225787172276641,0.04933365562429834,0.06888915555303064,0.15919847159500683,3052225,direct contact,direct contact
0.8063551946385741,0.0762599097544014,0.0733323377846205,0.04405255782240425,338478,direct contact,direct contact
0.034420725549329144,0.008047998303627788,0.017691820838316594,0.9398394553087265,3048168,vector,vector
0.11527817982794349,0.030328487230588973,0.08305319500777152,0.7713401379336958,3052537,vector,vector
0.12528651473444855,0.003765593665987786,0.0017490875342235604,0.8691988040653401,11569,vector,vector
0.09777569930756416,0.09026838773852519,0.7607842586860495,0.05117165426786124,1980456,respiratory,respiratory
0.061947169074084166,0.03559054760760354,0.014123353117070442,0.888338930201242,3052387,vector,vector
0.053521697901973087,0.007167279256895427,0.0038451292911923446,0.9354658935499391,59300,vector,vector
0.4093202835760459,0.102483809288457,0.031618294079509175,0.45657761305598793,2955935,direct contact,vector
0.784912530263921,0.11134275893206849,0.03364154780844309,0.0701031629955673,3052462,direct contact,direct contact
0.34724834352329537,0.5827527425833962,0.059807938795802096,0.010190975097506206,1330524,faecal-oral,faecal-oral
0.09360575932785092,0.08949463818794867,0.7504242932837847,0.06647530920041574,3052496,respiratory,respiratory
