prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.05469371383214982,0.05056145254178304,0.8142853716147251,0.0804594620113421,3052496,respiratory,respiratory
0.26397174832954123,0.013552845684934747,0.004486614955946483,0.7179887910295776,37124,vector,vector
0.7539887694215771,0.0434591355676962,0.06922980207377848,0.13332229293694803,338079,direct contact,direct contact
0.08397270058032302,0.04458582934480016,0.041002994923149905,0.8304384751517269,1972579,vector,vector
0.10463705141196204,0.010409936226264987,0.0067967542622900026,0.8781562580994831,3048184,direct contact,vector
0.6611064412289644,0.2962422515294683,0.015581798068470827,0.02706950917309649,11983,faecal-oral,direct contact
0.1463563687726637,0.006371032425007523,0.002670456992663083,0.8446021418096656,11569,vector,vector
0.03621150755390529,0.03703771312459959,0.015442314552696432,0.9113084647687985,3048215,vector,vector
0.035417420626411164,0.03961307799106477,0.9098888480209674,0.015080653361556734,3052331,respiratory,respiratory
0.0790591896976162,0.03999865566389639,0.005223913330374153,0.8757182413081134,60875,vector,vector
0.9411021701286079,0.024574890427252152,0.0029776304182798094,0.03134530902586008,3052556,direct contact,direct contact
0.08677336626050067,0.02019360498051823,0.01038573756027719,0.8826472911987038,3047837,vector,vector
0.06571098763393121,0.7812290607726246,0.11735628212003228,0.0357036694734122,2003652,faecal-oral,faecal-oral
0.0679552933424067,0.6011250913611673,0.16923365990108963,0.1616859553953361,1239573,faecal-oral,faecal-oral
0.06063569577957123,0.06921545507876209,0.05307584879086862,0.817073000350798,3052413,vector,vector
0.18870776652869428,0.017561989971361918,0.005287437245501553,0.7884428062544422,3052466,vector,vector
0.9159706782304916,0.007126773940507176,0.028321622402999038,0.04858092542600163,90961,direct contact,direct contact
0.5595474431416789,0.337526753753517,0.008121886646670523,0.09480391645813356,138949,direct contact,direct contact
0.9594794718365997,0.007443639662526905,0.01069228985235645,0.02238459864851662,3052342,direct contact,direct contact
0.11075007024596727,0.08835081230865936,0.02486579083897449,0.776033326606399,3052431,vector,vector
0.10338194039173507,0.01132350322117192,0.005871819677968115,0.8794227367091249,60876,vector,vector
0.03445694148688703,0.015424147403486662,0.012844194228609418,0.9372747168810164,3052468,vector,vector
0.12994557171808946,0.06374339062458385,0.6430941150267147,0.1632169226306117,3052480,respiratory,respiratory
0.15876259050487154,0.1868411302335444,0.07899214490604341,0.5754041343555406,3052440,vector,vector
0.07405448203042447,0.013763996377484579,0.00472031228124174,0.9074612093108493,2083198,vector,vector
0.8135778628322939,0.02069959755710533,0.031670617614686154,0.13405192199591429,3052225,direct contact,direct contact
0.01928708014547679,0.49715543774198656,0.45218016735226924,0.03137731476026723,694009,direct contact,respiratory
0.030540204897560756,0.7335871672214933,0.02384352743823036,0.21202910044271558,28875,faecal-oral,faecal-oral
0.026711057155912706,0.07572438977687697,0.8551974822576413,0.042367070809568766,277944,respiratory,respiratory
