prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.02548303370025442,0.1700388814978728,0.03452968887090295,0.16414240469760438,0.3567769422940379,0.2490290489393276,3052557,3,4
0.006235006554478955,0.22647105183525815,0.04988395778636329,0.02338981516106163,0.16452502900344945,0.5294951396593887,1933189,5,5
0.5946155054213477,0.04604795173829301,0.023842758810245133,0.18773044348086945,0.008791710308470852,0.13897163024077402,1348384,0,0
0.02319178018770205,0.2320748936349483,0.030212678274218623,0.029619673058246837,0.06041994390745474,0.6244810309374292,60875,5,5
0.003437506284302926,0.39447773549780374,0.01962152733344267,0.012276225845258374,0.1560539070218102,0.4141330980173818,249583,1,1
0.055116408469861024,0.0762047232728869,0.3366521991881807,0.11689296991107193,0.281541759231152,0.13359193992684745,3052493,2,4
0.04025335619011755,0.21882813010586374,0.016706659702132448,0.02411115662445936,0.5887289273404925,0.11137177003693417,3052317,4,4
0.01951361625395188,0.1359756427053289,0.03972545842439149,0.059606979156951234,0.04460409174116202,0.7005742117182147,3052389,5,5
0.013335449995230961,0.1776563746702132,0.04129390118727805,0.03995157407514801,0.027910017901420323,0.6998526821707093,11029,2,5
0.03780529378116605,0.18677967139341198,0.13414958340026978,0.09637612016591059,0.04458587930124612,0.5003034519579956,3052464,4,5
0.02561135645163119,0.18529497767780115,0.03183003067199784,0.049718167410543204,0.11047557054213503,0.5970698972458913,11021,1,5
0.027788871885309784,0.1317396532064132,0.011894338149761055,0.061058996506250574,0.4728497033430246,0.29466843690924044,3052461,4,4
0.05074749670886411,0.06734375289403241,0.19616736001084112,0.06175227557520795,0.45561783103215087,0.1683712837789037,3052503,2,4
0.02853651555560995,0.09495434662279024,0.5969370831311092,0.12124171877752969,0.06180788027763643,0.09652245563532424,11642,2,2
0.01289229457856279,0.26803502519695765,0.055094807510077365,0.023700563811295965,0.13465690776583916,0.505620401137267,3047395,5,5
0.02268361009279758,0.20006567524685595,0.028665092952853806,0.028653346428535117,0.0619265533134934,0.6580057219654643,40058,5,5
0.14501959868505282,0.22134847592222665,0.07788736274855847,0.1289566628223355,0.10165771674382715,0.32513018307799935,2956252,0,5
0.00937371432107623,0.36688173471477553,0.03165792146355331,0.022848557896051665,0.08723782730111257,0.48200024430343025,3048448,1,1
0.014753649855318553,0.22080093688644287,0.07145177733149893,0.04962557079291353,0.034430410533515574,0.6089376546003105,11033,1,5
0.037522521794180724,0.3066132333060976,0.019823531054834375,0.026604355107539075,0.40229867980769085,0.2071376789296577,3052314,4,4
0.015673348584021654,0.15801674688105544,0.021833678686267854,0.04003190689751552,0.5032953733047181,0.26114894564642177,3052558,5,4
0.010596642453306966,0.29426096686703257,0.20037275703814927,0.02606243650962366,0.04591232120983335,0.42279487592205395,3048175,5,5
0.11164036603369028,0.27792513478887465,0.03875104335865527,0.10040037908567467,0.3210400457726287,0.15024303096047667,118027,3,1
0.011961095112725868,0.22392118818289086,0.02357753264700643,0.039489014767389606,0.0265288695167936,0.6745222997731939,11034,5,5
0.06555818052135307,0.04802607528606941,0.05940637957926443,0.21810294915004075,0.013125249990379517,0.5957811654728927,3052456,5,5
0.3770944629163575,0.04472335866332637,0.1445268774520753,0.2849756338974737,0.016909730051835763,0.13176993701893105,138950,0,0
0.80272655698871,0.030508131216360583,0.025795194246572416,0.06692847171867815,0.03939060094356288,0.03465104488611613,2003650,0,0
0.04000881358822028,0.15925495997356895,0.16461818502906256,0.11138339890760693,0.03111988528103139,0.49361475722050974,204269,1,5
0.015237404008271293,0.23778335449814259,0.04329509773367095,0.04093436288221079,0.06965160147111274,0.5930981794065909,3048225,5,5
0.04743751654140672,0.08545401379544745,0.03721689775309797,0.7343735869816139,0.025236393279040713,0.07028159164939336,3049953,3,3
