prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.11499620169319526,0.25873232114482936,0.039202871084861424,0.05030098665764529,0.051957690263764296,0.48480992915570453,12110,3,1
0.21202413194811004,0.26698145869735657,0.041148336299351454,0.03555902687936849,0.08515085280179192,0.3591361933740211,40058,5,1
0.7107764385333684,0.07358414901759491,0.025588938785040427,0.07139553374181495,0.07339001197408992,0.04526492794809133,1330491,0,0
0.01908176609270316,0.21139505350500798,0.024285497318718745,0.05023160728018902,0.11120679796754158,0.5837992778358391,1972577,5,5
0.008516913602742496,0.2718956446194669,0.01592797048982426,0.015339083319991521,0.11969451188152534,0.5686258760864489,11292,1,1
0.05157209485835381,0.09926253413271871,0.3065994578517483,0.04300512838609202,0.34446425694835714,0.15509652782273,3052477,2,4
0.025859819290966438,0.047077359934865864,0.7338067197820721,0.015303964814879853,0.13670526809530725,0.041246868081908326,3052499,4,2
0.05402399395070243,0.12955066112696423,0.20500682649329469,0.08423458733137433,0.09822820729809184,0.4289557237995724,3052381,5,5
0.03260534691693064,0.10331878203418644,0.6110540695546307,0.06979748757287804,0.08396223798142011,0.09926207593995426,11642,2,2
0.02916932910134514,0.12574074420868994,0.011465891041351945,0.05553170122749079,0.6767924292844275,0.10129990513669482,3052317,4,4
0.01239452149181478,0.24881946487494946,0.03542657280864142,0.026874282468652734,0.06623606977831109,0.6102490885776302,11569,1,5
0.060078409201559,0.12174060903993016,0.015887954378923923,0.06460104964949705,0.6487762803878786,0.08891569734221093,3052302,4,4
0.02220176355302802,0.273719065741616,0.032975105247707075,0.022592032584828996,0.02666301424899438,0.6218490186238255,11029,2,5
0.0980945825960494,0.06857428395598442,0.6579568191086104,0.04534300065415145,0.05787055782232883,0.0721607558628756,194443,2,2
0.01766489336193463,0.16156323410110787,0.0597984720521246,0.061662780979094535,0.1178505564616952,0.5814600630440431,1987017,5,5
0.022073678401131034,0.20446704622720274,0.033066642551364135,0.07029570476553114,0.06814555857101466,0.6019513694837566,1972578,5,5
0.5479438062374157,0.08763394288952686,0.17215921973521414,0.06411040697725572,0.07476139827877235,0.05339122588181537,1239573,0,0
0.005918925339369492,0.24967345138374972,0.02054214859154115,0.017832453296794913,0.14498457956341368,0.5610484418251311,2951618,1,1
0.007116899749317605,0.25780666975253935,0.013200347179194157,0.018145921102582292,0.13224783145692182,0.5714823307594453,2951619,1,1
0.020439889830371673,0.13749778627495557,0.015157176591447129,0.09646014362102082,0.25060744448482464,0.47983755919738014,3052560,4,5
0.02990281986764256,0.26561206516960895,0.01394453238617043,0.0333039296915623,0.0486438596529963,0.6085927932320195,48543,5,5
0.05369359991552537,0.1945639540758838,0.04952894856457022,0.10193941847528094,0.03877028779660605,0.5615037911721338,3052387,5,5
0.3131375766368597,0.059574683489147275,0.07629882044715583,0.3391038888868364,0.12666507759557513,0.08521995294442591,463676,3,3
0.03222875732888278,0.16615009417604118,0.05246753441348942,0.08227459873306171,0.13785869418121716,0.5290203211673078,3052514,5,5
0.01770710343706861,0.2801999262089285,0.027068519645892734,0.03220744008083357,0.027336807969965377,0.6154802026573114,59300,5,5
0.5623265825422558,0.07883892180843677,0.144450930855065,0.13572883492655907,0.033566211075768786,0.04508851879191441,1330524,0,0
0.43357975670434157,0.1340494499415117,0.06057487141462456,0.05595511106040123,0.19924089558992308,0.11659991528919797,138948,0,0
0.01381522322494897,0.19946556643356314,0.047834672103614743,0.08246116708733724,0.0950112970780606,0.5614120740724755,3052225,1,5
0.020248767689923623,0.2019443095772362,0.009563100595079506,0.04432697912642365,0.1673530494565613,0.5565637935547758,1972579,5,5
0.1247570100948586,0.039377594087081094,0.022719500592765614,0.754070604061651,0.0364795169899664,0.02259577417367705,11137,3,3
