prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.3954008273746449,0.08657942891678391,0.4640060982512464,0.054013645457324934,3052310,respiratory,respiratory
0.015217129071706291,0.0034706369114637973,0.011111858562994896,0.9702003754538349,3048215,vector,vector
0.898295174440053,0.02281137759282083,0.03910224923561449,0.039791198731511705,3052461,direct contact,direct contact
0.03138861305425427,0.019621657289240774,0.02809106405744431,0.9208986655990604,60876,vector,vector
0.022510444818334474,0.0027950084905887618,0.02493959007340028,0.9497549566176763,3048184,direct contact,vector
0.09884890051211856,0.6491086831729006,0.17215527801275674,0.07988713830222413,2956252,faecal-oral,faecal-oral
0.0979967738711081,0.023452677379863736,0.11500181551581137,0.7635487332332167,3052684,vector,vector
0.07288213837951349,0.007036828773671786,0.03206431519903706,0.8880167176477778,11034,vector,vector
0.24350609676193136,0.37223578325317236,0.3479522409906242,0.03630587899427184,1335626,respiratory,direct contact
0.04751857672973184,0.007341987270514475,0.009927277653741146,0.9352121583460125,3052466,vector,vector
0.5633106918432544,0.26104096829330165,0.1349114444366472,0.04073689542679646,11642,direct contact,direct contact
0.10993491447343412,0.08027224769540431,0.10306174279242698,0.7067310950387348,3048440,vector,vector
0.19400868394921908,0.1321318533135931,0.04715509380343585,0.6267043689337519,351073,faecal-oral,vector
0.7043771284947148,0.19675721323955045,0.08723021975974624,0.011635438505988676,95342,faecal-oral,direct contact
0.04877655958813363,0.008431836159847467,0.04609965548936834,0.8966919487626507,3048170,vector,vector
0.04155219471043207,0.0202626466861714,0.0657600918459065,0.8724250667574899,3048447,vector,vector
0.0998362351583314,0.10847687716985698,0.036117607261310136,0.7555692804105014,2955291,direct contact,vector
0.9249262540408653,0.017862693417547374,0.028766367652435867,0.028444684889151434,3052458,direct contact,direct contact
0.7760437133161912,0.03716836687322754,0.07789879623982747,0.10888912357075387,3052223,direct contact,direct contact
0.06960815754967917,0.0025328298961998204,0.006472585553124152,0.9213864270009973,37124,vector,vector
0.05052439947961796,0.007963289468965976,0.012169479118488624,0.9293428319329278,11039,vector,vector
0.030908234458899665,0.005396993126888532,0.029297500954964875,0.9343972714592467,3048459,vector,vector
0.14369031163264614,0.055122707065012454,0.6568001653165589,0.14438681598578257,3052496,respiratory,respiratory
0.01789094612077313,0.021880634941390444,0.014871512196227574,0.9453569067416092,40057,vector,vector
0.11738058342725478,0.024711816912482722,0.3237011214983166,0.534206478161946,1933190,vector,vector
0.8283807277641989,0.03477466348282711,0.05219117388113637,0.08465343487183755,3052459,direct contact,direct contact
0.9612431572639307,0.03071384177412035,0.007484269555508266,0.0005587314064406331,194443,direct contact,direct contact
0.3201338850041109,0.3079348608034592,0.12084718599861685,0.25108406819381296,1239565,faecal-oral,faecal-oral
0.10824171007584438,0.07343901050426338,0.6458368995614567,0.17248237985843534,3052503,respiratory,respiratory
